sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
218,-52.0,-1000.0,-60.0,1424.0,-53.0,-104.0
219,69.0,-852.0,139.0,1497.0,-103.0,-205.0
220,101.0,-974.0,183.0,201.0,93.0,-171.0
221,109.0,-997.0,186.0,194.0,95.0,-193.0
222,95.0,-1009.0,174.0,200.0,154.0,-244.0
223,105.0,-1000.0,208.0,241.0,208.0,-326.0
224,93.0,-980.0,187.0,267.0,293.0,-408.0
225,86.0,-1016.0,120.0,245.0,354.0,-453.0
226,172.0,-993.0,185.0,280.0,239.0,-407.0
227,153.0,-922.0,200.0,293.0,218.0,-308.0
228,110.0,-938.0,209.0,188.0,142.0,28.0
229,138.0,-956.0,213.0,166.0,110.0,26.0
230,118.0,-964.0,191.0,156.0,105.0,54.0
231,184.0,-957.0,197.0,154.0,47.0,103.0
232,140.0,-971.0,240.0,129.0,70.0,263.0
233,118.0,-981.0,220.0,123.0,102.0,261.0
234,99.0,-996.0,218.0,126.0,126.0,244.0
235,148.0,-964.0,231.0,141.0,114.0,235.0
236,125.0,-965.0,235.0,130.0,144.0,250.0
237,123.0,-968.0,235.0,121.0,161.0,256.0
238,79.0,-959.0,274.0,308.0,121.0,49.0
239,-15.0,-967.0,289.0,322.0,164.0,19.0
240,32.0,-976.0,288.0,351.0,105.0,-24.0
241,45.0,-982.0,289.0,381.0,90.0,-49.0
242,34.0,-1010.0,289.0,385.0,82.0,-62.0
243,111.0,-1020.0,280.0,403.0,32.0,-52.0
244,136.0,-1002.0,285.0,446.0,43.0,-18.0
245,141.0,-1004.0,290.0,465.0,79.0,9.0
246,146.0,-1016.0,297.0,485.0,106.0,29.0
247,110.0,-1023.0,298.0,521.0,144.0,39.0
248,68.0,-1043.0,309.0,550.0,166.0,27.0
249,62.0,-1055.0,317.0,592.0,157.0,17.0
250,77.0,-1073.0,323.0,631.0,144.0,4.0
251,98.0,-1106.0,329.0,678.0,140.0,1.0
252,115.0,-1110.0,339.0,744.0,140.0,-12.0
253,332.0,-1917.0,320.0,2260.0,112.0,-510.0
254,-5.0,-490.0,51.0,3540.0,1587.0,-796.0
255,-121.0,-346.0,-29.0,3308.0,1546.0,-759.0
256,-281.0,-109.0,-29.0,3008.0,1421.0,-673.0
257,-347.0,280.0,-52.0,2581.0,1280.0,-482.0
258,293.0,822.0,-718.0,1902.0,938.0,-143.0
259,-459.0,1296.0,-782.0,759.0,2052.0,43.0
260,-1060.0,483.0,-844.0,-2183.0,1827.0,362.0
261,-529.0,-1347.0,-266.0,-4610.0,155.0,713.0
262,-337.0,-1180.0,-830.0,-2732.0,93.0,447.0
263,-533.0,-184.0,-423.0,-1200.0,223.0,274.0
264,-430.0,180.0,-534.0,-1699.0,-298.0,231.0
265,-277.0,-1593.0,231.0,-4300.0,-745.0,366.0
266,-305.0,-1868.0,725.0,-2600.0,126.0,-35.0
267,-242.0,-1407.0,867.0,-2157.0,-112.0,48.0
268,23.0,-1641.0,903.0,-2580.0,-302.0,-37.0
269,417.0,-1420.0,962.0,-2537.0,-333.0,-75.0
270,597.0,-1490.0,1158.0,-2540.0,-46.0,-128.0
271,675.0,-1595.0,1275.0,-2411.0,315.0,-278.0
272,287.0,-1317.0,1550.0,-1905.0,828.0,-451.0
273,-252.0,-1191.0,1781.0,-1596.0,1095.0,-531.0
274,-717.0,-1083.0,1946.0,-1310.0,1034.0,-458.0
275,-813.0,-1361.0,1959.0,-1178.0,641.0,-354.0
276,-48.0,-1037.0,11.0,1127.0,396.0,166.0
277,-211.0,-1063.0,135.0,1053.0,251.0,75.0
278,-155.0,-904.0,115.0,1052.0,74.0,-91.0
279,60.0,-989.0,155.0,873.0,-185.0,-114.0
280,66.0,-843.0,276.0,805.0,-148.0,-66.0
