sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
302,330.0,-1482.0,446.0,-2936.0,1037.0,231.0
303,210.0,-1524.0,440.0,-2927.0,1234.0,174.0
304,139.0,-1538.0,447.0,-2855.0,1339.0,161.0
305,102.0,-1528.0,497.0,-2750.0,1363.0,160.0
306,56.0,-1535.0,557.0,-2641.0,1356.0,100.0
307,-392.0,-1108.0,1021.0,804.0,-1090.0,-345.0
308,-386.0,-1197.0,822.0,1131.0,-1351.0,-163.0
309,111.0,-131.0,589.0,1702.0,-1711.0,31.0
310,42.0,-655.0,139.0,660.0,-1353.0,52.0
311,-200.0,-1570.0,-529.0,64.0,-896.0,-74.0
312,-40.0,-1959.0,-1766.0,-27.0,-838.0,-234.0
313,98.0,-1959.0,-1958.0,164.0,-696.0,-461.0
314,166.0,-1959.0,-1880.0,3252.0,-806.0,-297.0
315,-99.0,-557.0,-29.0,7632.0,-580.0,67.0
316,-3.0,-941.0,232.0,433.0,43.0,150.0
317,51.0,-987.0,190.0,141.0,-24.0,-231.0
318,73.0,-966.0,200.0,159.0,-36.0,-214.0
319,94.0,-977.0,191.0,137.0,-23.0,-190.0
320,97.0,-991.0,183.0,125.0,18.0,-164.0
321,90.0,-986.0,187.0,128.0,57.0,-137.0
322,69.0,-982.0,191.0,135.0,92.0,-118.0
323,41.0,-987.0,194.0,135.0,119.0,-121.0
324,42.0,-974.0,208.0,142.0,115.0,-138.0
325,58.0,-976.0,202.0,127.0,108.0,-149.0
326,87.0,-993.0,194.0,106.0,104.0,-147.0
327,83.0,-990.0,197.0,117.0,118.0,-125.0
328,21.0,-949.0,243.0,202.0,188.0,4.0
329,42.0,-937.0,260.0,172.0,183.0,100.0
330,29.0,-1010.0,269.0,240.0,159.0,57.0
331,57.0,-1057.0,336.0,585.0,96.0,-112.0
332,19.0,-1074.0,341.0,621.0,109.0,-124.0
333,11.0,-1095.0,341.0,657.0,92.0,-160.0
334,18.0,-1114.0,322.0,699.0,79.0,-180.0
335,7.0,-1148.0,345.0,749.0,68.0,-192.0
336,13.0,-1164.0,371.0,799.0,41.0,-207.0
337,28.0,-1186.0,382.0,843.0,28.0,-195.0
338,66.0,-1184.0,391.0,895.0,30.0,-179.0
339,26.0,-1192.0,399.0,945.0,80.0,-163.0
340,-26.0,-1201.0,403.0,1000.0,106.0,-182.0
341,-78.0,-1207.0,413.0,1058.0,104.0,-196.0
342,363.0,-1437.0,368.0,2505.0,952.0,-875.0
343,-309.0,-317.0,-372.0,-1907.0,-305.0,622.0
344,-184.0,-387.0,-348.0,-2082.0,-474.0,673.0
345,-117.0,-433.0,-282.0,-2199.0,-538.0,662.0
346,-64.0,-409.0,-220.0,-2285.0,-566.0,626.0
347,-22.0,-322.0,-163.0,-2436.0,-572.0,601.0
348,-22.0,-420.0,-128.0,-2827.0,-541.0,616.0
349,74.0,-705.0,-103.0,-3237.0,-591.0,664.0
350,74.0,-939.0,-18.0,-3336.0,-538.0,735.0
351,50.0,-979.0,80.0,-3207.0,-493.0,758.0
352,66.0,-965.0,147.0,-3127.0,-499.0,724.0
353,19.0,-981.0,206.0,-3144.0,-461.0,691.0
354,331.0,-1406.0,775.0,-2413.0,383.0,105.0
355,-231.0,-1157.0,927.0,-958.0,82.0,-68.0
356,-183.0,-1249.0,928.0,-786.0,-88.0,-35.0
357,-112.0,-1192.0,909.0,-473.0,-210.0,-55.0
358,-75.0,-1136.0,844.0,-221.0,-256.0,-96.0
359,-141.0,-1073.0,741.0,-29.0,-231.0,-130.0
360,-269.0,-940.0,638.0,131.0,-215.0,-124.0
361,-297.0,-900.0,555.0,140.0,-312.0,-52.0
362,-218.0,-991.0,472.0,80.0,-452.0,53.0
363,-123.0,-1056.0,411.0,135.0,-523.0,131.0
364,-53.0,-1158.0,372.0,285.0,-557.0,127.0
365,11.0,-995.0,347.0,602.0,-578.0,36.0
366,17.0,-952.0,232.0,1164.0,-544.0,-24.0
367,-7.0,-982.0,130.0,487.0,-25.0,199.0
368,-65.0,-971.0,148.0,494.0,-24.0,196.0
369,-93.0,-976.0,167.0,491.0,-67.0,167.0
