sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
148,-37.0,-996.0,9.0,130.0,-74.0,234.0
149,-42.0,-1010.0,0.0,131.0,-77.0,241.0
150,-41.0,-1029.0,-7.0,140.0,-80.0,247.0
151,-26.0,-1015.0,-3.0,161.0,-91.0,269.0
152,-48.0,-996.0,16.0,171.0,-101.0,307.0
153,-74.0,-978.0,28.0,148.0,-99.0,305.0
154,-93.0,-970.0,39.0,119.0,-56.0,100.0
155,-100.0,-1114.0,11.0,319.0,-103.0,-167.0
156,-144.0,-1100.0,19.0,362.0,-110.0,-189.0
157,-131.0,-1228.0,7.0,406.0,-145.0,-207.0
158,69.0,-1244.0,-14.0,499.0,-168.0,-233.0
159,486.0,-1489.0,-62.0,591.0,-65.0,-439.0
160,-143.0,-1287.0,-19.0,743.0,246.0,-735.0
161,-164.0,-1704.0,-94.0,864.0,213.0,-792.0
162,-779.0,-1929.0,-207.0,1075.0,177.0,-631.0
163,-47.0,-1959.0,-297.0,1636.0,-255.0,-160.0
164,-62.0,-1897.0,-206.0,2059.0,-157.0,-632.0
165,-318.0,-1959.0,-320.0,2969.0,-152.0,-1657.0
166,-1029.0,123.0,-635.0,971.0,596.0,-239.0
167,213.0,-6.0,-632.0,179.0,184.0,1009.0
168,496.0,-679.0,-583.0,-304.0,517.0,790.0
169,-127.0,-524.0,-528.0,-373.0,1017.0,385.0
170,-681.0,-427.0,-442.0,-423.0,1113.0,397.0
171,-1004.0,-229.0,-404.0,-546.0,879.0,656.0
172,-1076.0,-245.0,-401.0,-784.0,432.0,912.0
173,-933.0,-339.0,-409.0,-1017.0,-74.0,1115.0
174,-676.0,-401.0,-420.0,-1184.0,-510.0,1262.0
175,-411.0,-357.0,-424.0,-1321.0,-813.0,1338.0
176,-215.0,-325.0,-426.0,-1497.0,-984.0,1399.0
177,-35.0,-381.0,-416.0,-1704.0,-1060.0,1508.0
178,41.0,-410.0,-399.0,-1912.0,-1053.0,1676.0
179,78.0,-533.0,-382.0,-2131.0,-1022.0,1852.0
180,99.0,-733.0,-351.0,-2303.0,-1000.0,1935.0
181,0.0,-961.0,-276.0,-2437.0,-1071.0,1818.0
182,720.0,-1379.0,860.0,-1675.0,1907.0,-248.0
183,404.0,-1148.0,865.0,-1431.0,2076.0,-341.0
184,89.0,-1014.0,839.0,-1305.0,2086.0,-376.0
185,-70.0,-1101.0,803.0,-1212.0,1940.0,-215.0
186,-21.0,-1161.0,760.0,-1025.0,1740.0,134.0
187,181.0,-1143.0,709.0,-778.0,1587.0,465.0
188,333.0,-1045.0,660.0,-552.0,1541.0,610.0
189,390.0,-836.0,609.0,-412.0,1565.0,688.0
190,449.0,-765.0,538.0,-387.0,1611.0,869.0
191,559.0,-873.0,489.0,-391.0,1700.0,1116.0
192,580.0,-989.0,467.0,-328.0,1861.0,1273.0
193,-144.0,-602.0,821.0,1265.0,1872.0,2498.0
194,-67.0,-981.0,-10.0,394.0,-148.0,-35.0
195,-141.0,-899.0,33.0,395.0,-120.0,-51.0
196,-33.0,-914.0,20.0,360.0,-130.0,-129.0
197,-14.0,-914.0,37.0,321.0,-124.0,-104.0
198,-15.0,-923.0,40.0,262.0,-122.0,-37.0
199,-36.0,-954.0,15.0,204.0,-107.0,11.0
200,-48.0,-958.0,19.0,171.0,-91.0,31.0
201,-57.0,-959.0,20.0,141.0,-80.0,43.0
202,-54.0,-977.0,7.0,115.0,-75.0,58.0
203,-71.0,-990.0,0.0,104.0,-67.0,73.0
204,-88.0,-993.0,4.0,95.0,-52.0,26.0
205,-94.0,-996.0,13.0,97.0,-51.0,86.0
206,-102.0,-996.0,14.0,96.0,-50.0,66.0
207,-97.0,-1005.0,7.0,96.0,-52.0,42.0
208,-85.0,-996.0,12.0,106.0,-53.0,27.0
209,-78.0,-990.0,15.0,110.0,-53.0,21.0
210,-81.0,-1004.0,10.0,111.0,-54.0,27.0
211,-65.0,-1007.0,7.0,119.0,-58.0,42.0
212,-68.0,-998.0,11.0,130.0,-61.0,67.0
213,-69.0,-987.0,18.0,136.0,-67.0,94.0
214,-88.0,-999.0,17.0,136.0,-67.0,108.0
215,-85.0,-991.0,21.0,145.0,-67.0,107.0
216,-80.0,-986.0,23.0,151.0,-71.0,114.0
217,-119.0,-995.0,38.0,134.0,-48.0,-25.0
218,3.0,-1104.0,14.0,266.0,-137.0,-475.0
219,-95.0,-1050.0,55.0,306.0,-118.0,-464.0
220,-155.0,-1077.0,53.0,328.0,-129.0,-480.0
221,-124.0,-1047.0,58.0,351.0,-151.0,-536.0
222,-145.0,-1053.0,71.0,359.0,-160.0,-606.0
223,-117.0,-1150.0,50.0,367.0,-174.0,-694.0
224,-97.0,-1008.0,77.0,399.0,-197.0,-781.0
225,-189.0,-1227.0,50.0,407.0,-210.0,-840.0
226,317.0,-1330.0,-23.0,479.0,-253.0,-974.0
227,247.0,-1250.0,-37.0,580.0,-53.0,-1196.0
228,100.0,-1779.0,-60.0,672.0,79.0,-1260.0
229,-105.0,-1959.0,-195.0,1470.0,-120.0,-749.0
230,-294.0,-401.0,-434.0,4568.0,240.0,-4453.0
231,-493.0,-271.0,-274.0,-1014.0,-702.0,901.0
