sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
259,-618.0,-1647.0,833.0,363.0,-86.0,1643.0
260,1153.0,1436.0,374.0,4332.0,-631.0,2953.0
261,-189.0,-1308.0,-13.0,2070.0,608.0,3210.0
262,-1131.0,-1640.0,-245.0,3253.0,184.0,3069.0
263,-103.0,-907.0,188.0,365.0,-1.0,253.0
264,-82.0,-956.0,155.0,296.0,11.0,207.0
265,-92.0,-987.0,130.0,269.0,15.0,206.0
266,-134.0,-939.0,163.0,268.0,17.0,192.0
267,-126.0,-937.0,159.0,231.0,5.0,149.0
268,-111.0,-946.0,151.0,199.0,-2.0,112.0
269,-102.0,-954.0,153.0,179.0,-4.0,90.0
270,-107.0,-969.0,148.0,160.0,-5.0,81.0
271,-116.0,-985.0,148.0,148.0,-7.0,70.0
272,-114.0,-987.0,148.0,141.0,-15.0,58.0
273,-112.0,-982.0,151.0,133.0,-21.0,48.0
274,-118.0,-983.0,152.0,110.0,-35.0,26.0
275,-100.0,-964.0,149.0,8.0,-41.0,-43.0
276,-93.0,-973.0,144.0,6.0,-37.0,-43.0
277,-87.0,-975.0,143.0,11.0,-34.0,-37.0
278,-89.0,-975.0,142.0,16.0,-32.0,-27.0
279,-93.0,-969.0,146.0,21.0,-28.0,-18.0
280,-95.0,-973.0,144.0,23.0,-25.0,-13.0
281,-102.0,-977.0,146.0,25.0,-23.0,-12.0
282,-103.0,-989.0,141.0,25.0,-24.0,-14.0
283,-96.0,-985.0,142.0,31.0,-27.0,-15.0
284,-99.0,-979.0,144.0,36.0,-27.0,-12.0
285,-99.0,-981.0,144.0,36.0,-30.0,-16.0
286,-83.0,-1013.0,156.0,271.0,-43.0,196.0
287,-69.0,-1066.0,157.0,272.0,-41.0,218.0
288,-81.0,-1163.0,132.0,292.0,-42.0,263.0
289,105.0,-1397.0,111.0,344.0,-57.0,350.0
290,-121.0,-1792.0,22.0,468.0,0.0,631.0
