sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
303,106.0,-972.0,172.0,73.0,80.0,252.0
304,88.0,-978.0,160.0,78.0,94.0,267.0
305,69.0,-981.0,167.0,89.0,96.0,275.0
306,64.0,-971.0,180.0,97.0,86.0,269.0
307,55.0,-962.0,195.0,92.0,78.0,256.0
308,25.0,-965.0,198.0,68.0,90.0,229.0
309,50.0,-958.0,201.0,31.0,62.0,162.0
310,23.0,-985.0,203.0,173.0,190.0,189.0
311,13.0,-1055.0,186.0,251.0,214.0,194.0
312,3.0,-1045.0,224.0,321.0,246.0,193.0
313,4.0,-1006.0,243.0,375.0,260.0,192.0
314,-20.0,-1032.0,237.0,352.0,319.0,175.0
315,-14.0,-1041.0,226.0,351.0,350.0,173.0
316,-26.0,-1069.0,229.0,364.0,363.0,194.0
317,19.0,-1144.0,200.0,364.0,334.0,225.0
318,78.0,-1109.0,236.0,420.0,305.0,317.0
319,64.0,-1118.0,241.0,422.0,332.0,440.0
320,42.0,-1174.0,249.0,419.0,371.0,547.0
321,4.0,-1259.0,248.0,473.0,422.0,648.0
322,-177.0,-1468.0,320.0,819.0,518.0,845.0
323,773.0,-576.0,-305.0,-496.0,-1047.0,213.0
324,715.0,-272.0,-232.0,-388.0,-671.0,105.0
325,680.0,-274.0,-221.0,-780.0,-456.0,-86.0
326,588.0,-415.0,-235.0,-1151.0,-213.0,-202.0
327,472.0,-446.0,-213.0,-1272.0,-34.0,-213.0
328,377.0,-405.0,-174.0,-1347.0,37.0,-211.0
329,302.0,-393.0,-141.0,-1501.0,41.0,-256.0
330,193.0,-413.0,-95.0,-1689.0,27.0,-334.0
331,112.0,-479.0,-60.0,-1896.0,-72.0,-405.0
332,48.0,-554.0,-39.0,-2063.0,-226.0,-443.0
333,26.0,-605.0,-22.0,-2175.0,-422.0,-438.0
334,384.0,-1486.0,384.0,-2732.0,-245.0,-1325.0
335,-529.0,-1246.0,836.0,-968.0,652.0,-207.0
336,-1335.0,-1192.0,954.0,-553.0,781.0,-400.0
337,-1525.0,-1192.0,966.0,-291.0,-43.0,-252.0
338,-1142.0,-1176.0,862.0,-44.0,-1081.0,103.0
339,-785.0,-1052.0,746.0,229.0,-1675.0,350.0
340,-465.0,-1184.0,678.0,326.0,-2016.0,397.0
341,-14.0,-1945.0,621.0,547.0,-2303.0,490.0
342,470.0,-748.0,173.0,2531.0,-2079.0,659.0
343,288.0,-175.0,702.0,2644.0,-1477.0,716.0
344,781.0,-1557.0,-87.0,748.0,-1472.0,533.0
345,1136.0,-1821.0,-592.0,1159.0,-889.0,602.0
346,283.0,-963.0,38.0,429.0,48.0,73.0
347,301.0,-983.0,21.0,507.0,0.0,212.0
348,284.0,-980.0,23.0,615.0,15.0,333.0
349,256.0,-1002.0,21.0,697.0,51.0,414.0
350,206.0,-1002.0,49.0,768.0,78.0,473.0
351,176.0,-957.0,97.0,821.0,34.0,527.0
352,175.0,-905.0,177.0,803.0,-26.0,566.0
353,129.0,-878.0,234.0,709.0,-13.0,586.0
354,64.0,-949.0,195.0,543.0,60.0,534.0
355,17.0,-972.0,189.0,455.0,48.0,449.0
356,52.0,-946.0,197.0,413.0,-23.0,376.0
357,61.0,-960.0,201.0,264.0,1.0,226.0
358,64.0,-977.0,207.0,156.0,151.0,230.0
359,52.0,-976.0,207.0,154.0,156.0,230.0
360,43.0,-987.0,202.0,147.0,160.0,221.0
361,47.0,-986.0,200.0,150.0,154.0,213.0
362,47.0,-970.0,209.0,164.0,142.0,213.0
363,39.0,-969.0,212.0,164.0,142.0,211.0
