sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
161,992.0,-1818.0,454.0,-2724.0,-1345.0,-366.0
162,1037.0,-1824.0,576.0,-2452.0,-970.0,-558.0
163,1014.0,-1698.0,700.0,-2167.0,-516.0,-631.0
164,963.0,-1599.0,800.0,-1937.0,-51.0,-532.0
165,905.0,-1579.0,872.0,-1729.0,395.0,-359.0
166,801.0,-1614.0,945.0,-1479.0,823.0,-241.0
167,565.0,-1414.0,1028.0,-1195.0,1212.0,-206.0
168,289.0,-1191.0,1063.0,-1010.0,1486.0,-223.0
169,-16.0,-1270.0,1071.0,-892.0,1624.0,-236.0
170,-288.0,-1319.0,1065.0,-690.0,1619.0,-231.0
171,-484.0,-1484.0,877.0,-478.0,1460.0,-155.0
172,-415.0,-1026.0,1153.0,1094.0,680.0,1653.0
173,-158.0,-915.0,138.0,763.0,-190.0,169.0
174,-83.0,-925.0,58.0,566.0,-180.0,143.0
175,-167.0,-874.0,99.0,460.0,-110.0,103.0
176,-161.0,-934.0,61.0,344.0,-90.0,34.0
177,-98.0,-948.0,48.0,277.0,-100.0,13.0
178,-132.0,-930.0,58.0,230.0,-82.0,38.0
179,-159.0,-973.0,34.0,179.0,-65.0,22.0
180,-122.0,-991.0,20.0,158.0,-67.0,0.0
181,-137.0,-986.0,21.0,150.0,-62.0,11.0
182,-139.0,-985.0,30.0,123.0,-62.0,-40.0
183,-140.0,-980.0,36.0,95.0,-54.0,46.0
184,-152.0,-974.0,40.0,89.0,-53.0,45.0
185,-151.0,-970.0,40.0,81.0,-55.0,34.0
186,-145.0,-967.0,43.0,74.0,-54.0,22.0
187,-141.0,-968.0,42.0,66.0,-52.0,17.0
188,-143.0,-974.0,41.0,59.0,-48.0,18.0
189,-144.0,-978.0,40.0,55.0,-47.0,16.0
190,-147.0,-983.0,37.0,52.0,-46.0,17.0
191,-144.0,-985.0,35.0,53.0,-46.0,18.0
192,-134.0,-984.0,36.0,58.0,-46.0,22.0
193,-133.0,-975.0,42.0,61.0,-44.0,36.0
194,-142.0,-974.0,40.0,55.0,-39.0,52.0
195,-149.0,-988.0,34.0,27.0,-24.0,44.0
196,440.0,-1889.0,-185.0,766.0,-66.0,-222.0
197,-689.0,-1959.0,-194.0,1135.0,235.0,-507.0
198,-800.0,-1959.0,-425.0,1663.0,-117.0,-101.0
199,-395.0,-1959.0,-185.0,2344.0,-325.0,-464.0
200,-459.0,-1959.0,-422.0,2678.0,-261.0,-934.0
201,-986.0,-1959.0,-400.0,3102.0,-303.0,-928.0
202,-679.0,-1959.0,-533.0,3454.0,-551.0,-919.0
203,-829.0,-1802.0,-330.0,3872.0,-533.0,-1149.0
204,-741.0,-1959.0,-605.0,4087.0,-624.0,-1421.0
205,-794.0,-1930.0,-626.0,4446.0,-662.0,-1690.0
206,-620.0,-1958.0,-611.0,4639.0,-685.0,-1984.0
207,-492.0,-1952.0,-829.0,5008.0,-1175.0,-1134.0
208,-269.0,-161.0,-730.0,-1950.0,9.0,1118.0
209,360.0,-1567.0,41.0,-3284.0,71.0,61.0
210,368.0,-1488.0,92.0,-3308.0,80.0,11.0
211,332.0,-1398.0,132.0,-3434.0,73.0,-59.0
212,217.0,-1443.0,155.0,-3637.0,33.0,-137.0
213,159.0,-1661.0,203.0,-3795.0,-55.0,-162.0
214,117.0,-1897.0,296.0,-3802.0,-139.0,-153.0
215,104.0,-1959.0,420.0,-3659.0,-196.0,-171.0
216,151.0,-1958.0,565.0,-3460.0,-231.0,-177.0
217,247.0,-1909.0,733.0,-3275.0,-232.0,-152.0
218,383.0,-1910.0,907.0,-3104.0,-181.0,-108.0
219,547.0,-1959.0,1098.0,-2866.0,-58.0,-52.0
220,677.0,-1223.0,1574.0,-2057.0,456.0,0.0
221,-130.0,-617.0,320.0,2254.0,-597.0,40.0
222,81.0,-696.0,292.0,1737.0,-482.0,-41.0
223,8.0,-798.0,183.0,1235.0,-269.0,82.0
224,-178.0,-806.0,207.0,860.0,-189.0,204.0
225,-107.0,-990.0,10.0,625.0,-208.0,220.0
226,-95.0,-908.0,45.0,568.0,-181.0,234.0
227,-168.0,-859.0,99.0,498.0,-115.0,203.0
228,-107.0,-879.0,86.0,392.0,-93.0,148.0
229,-123.0,-994.0,13.0,296.0,-67.0,147.0
230,-144.0,-978.0,23.0,270.0,-51.0,142.0
231,-149.0,-970.0,36.0,241.0,-44.0,122.0
232,-170.0,-969.0,31.0,198.0,-48.0,84.0
233,-159.0,-970.0,31.0,172.0,-54.0,47.0
234,-166.0,-983.0,22.0,150.0,-57.0,20.0
235,-160.0,-977.0,29.0,138.0,-61.0,-6.0
236,-159.0,-976.0,29.0,123.0,-63.0,-30.0
237,-150.0,-983.0,25.0,108.0,-64.0,-53.0
238,-150.0,-985.0,28.0,96.0,-64.0,-68.0
239,-135.0,-992.0,23.0,83.0,-65.0,-73.0
240,-126.0,-991.0,20.0,77.0,-64.0,-64.0
241,-115.0,-986.0,19.0,77.0,-64.0,-41.0
242,-124.0,-981.0,22.0,76.0,-61.0,-11.0
243,-139.0,-979.0,26.0,72.0,-56.0,16.0
244,-158.0,-974.0,32.0,68.0,-40.0,47.0
245,-157.0,-977.0,33.0,65.0,-40.0,36.0
246,-145.0,-980.0,30.0,61.0,-41.0,26.0
247,-149.0,-987.0,26.0,61.0,-40.0,25.0
248,-159.0,-994.0,27.0,65.0,-39.0,24.0
249,-150.0,-998.0,26.0,67.0,-42.0,17.0
250,-145.0,-991.0,27.0,69.0,-43.0,16.0
251,-149.0,-988.0,30.0,72.0,-43.0,21.0
252,-156.0,-988.0,31.0,71.0,-45.0,19.0
253,-156.0,-989.0,30.0,71.0,-45.0,11.0
254,-160.0,-984.0,33.0,73.0,-46.0,3.0
255,-152.0,-991.0,31.0,66.0,-46.0,-27.0
256,-144.0,-1038.0,32.0,243.0,-33.0,-86.0
257,-165.0,-1045.0,38.0,265.0,-28.0,-111.0
258,-170.0,-1090.0,30.0,292.0,-20.0,-174.0
259,-149.0,-1155.0,12.0,344.0,-29.0,-208.0
260,-109.0,-1081.0,31.0,419.0,-34.0,-233.0
261,-116.0,-1069.0,52.0,460.0,-9.0,-292.0
262,-166.0,-1084.0,51.0,491.0,1.0,-320.0
263,-137.0,-1187.0,28.0,528.0,-22.0,-351.0
264,-128.0,-1155.0,64.0,596.0,-32.0,-362.0
265,-260.0,-1294.0,23.0,650.0,-66.0,-273.0
266,-284.0,-1508.0,-1.0,1010.0,-176.0,-148.0
