sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
196,-166.0,-958.0,554.0,2689.0,-343.0,-342.0
197,80.0,-945.0,572.0,2589.0,-661.0,-391.0
198,459.0,-1010.0,368.0,2325.0,-814.0,-428.0
199,1096.0,-1845.0,-531.0,2134.0,-899.0,-322.0
200,973.0,-1675.0,-1376.0,2293.0,-738.0,165.0
201,206.0,-1799.0,-1449.0,2157.0,1258.0,-101.0
202,-751.0,-1361.0,77.0,2686.0,1198.0,-506.0
203,197.0,-568.0,788.0,2481.0,-630.0,-398.0
204,287.0,-795.0,404.0,1719.0,-43.0,-558.0
205,282.0,-978.0,55.0,359.0,14.0,68.0
206,296.0,-956.0,62.0,388.0,-36.0,74.0
207,304.0,-942.0,78.0,385.0,-59.0,87.0
208,330.0,-916.0,93.0,374.0,-86.0,106.0
209,331.0,-916.0,93.0,337.0,-66.0,128.0
210,333.0,-916.0,94.0,308.0,-46.0,152.0
211,260.0,-928.0,114.0,293.0,3.0,169.0
212,233.0,-962.0,101.0,258.0,-3.0,147.0
213,278.0,-972.0,92.0,249.0,-56.0,117.0
214,212.0,-952.0,135.0,7.0,211.0,87.0
215,300.0,-941.0,132.0,191.0,109.0,198.0
216,268.0,-928.0,149.0,204.0,147.0,236.0
217,239.0,-931.0,146.0,202.0,170.0,257.0
218,232.0,-945.0,150.0,197.0,171.0,259.0
219,236.0,-969.0,129.0,187.0,174.0,251.0
220,224.0,-976.0,137.0,193.0,193.0,237.0
221,222.0,-972.0,148.0,193.0,205.0,218.0
222,224.0,-990.0,134.0,180.0,217.0,202.0
223,200.0,-983.0,151.0,193.0,234.0,187.0
224,211.0,-978.0,159.0,193.0,220.0,173.0
225,185.0,-981.0,173.0,194.0,226.0,165.0
226,295.0,-1063.0,204.0,726.0,14.0,-30.0
227,384.0,-1959.0,65.0,3047.0,842.0,-898.0
228,168.0,-1912.0,-3.0,3319.0,1137.0,-979.0
229,142.0,-1873.0,128.0,3573.0,1126.0,-973.0
230,135.0,-1710.0,205.0,3931.0,1064.0,-877.0
231,66.0,-1296.0,25.0,4344.0,1088.0,-694.0
232,270.0,-979.0,-110.0,4254.0,844.0,-478.0
233,297.0,-1013.0,-19.0,3701.0,719.0,-333.0
234,167.0,-1149.0,66.0,3346.0,726.0,-234.0
235,216.0,-1141.0,68.0,3386.0,530.0,-120.0
236,321.0,-957.0,17.0,3569.0,381.0,-30.0
237,332.0,-770.0,-14.0,3600.0,409.0,8.0
238,-58.0,-277.0,-421.0,-2805.0,-146.0,965.0
239,255.0,-1557.0,339.0,-3847.0,-1.0,461.0
240,261.0,-1540.0,356.0,-3716.0,-90.0,337.0
241,266.0,-1512.0,370.0,-3644.0,-183.0,172.0
242,245.0,-1587.0,393.0,-3658.0,-282.0,-47.0
243,283.0,-1649.0,388.0,-3648.0,-415.0,-269.0
244,271.0,-1713.0,422.0,-3628.0,-450.0,-416.0
245,287.0,-1838.0,473.0,-3606.0,-430.0,-476.0
246,285.0,-1831.0,541.0,-3446.0,-328.0,-511.0
247,221.0,-1672.0,586.0,-3264.0,-137.0,-554.0
248,70.0,-1596.0,610.0,-3270.0,75.0,-550.0
249,114.0,-1659.0,601.0,-3363.0,107.0,-431.0
250,-198.0,-1087.0,999.0,-185.0,-42.0,22.0
251,-592.0,-280.0,833.0,3299.0,165.0,306.0
252,-2.0,-685.0,559.0,1977.0,-652.0,52.0
253,333.0,-802.0,163.0,1581.0,-565.0,6.0
254,230.0,-1003.0,-47.0,1276.0,-194.0,117.0
255,103.0,-957.0,27.0,1173.0,-172.0,175.0
256,63.0,-886.0,137.0,1069.0,-195.0,101.0
257,104.0,-920.0,76.0,904.0,-126.0,-35.0
258,83.0,-963.0,0.0,789.0,76.0,-167.0
259,83.0,-947.0,70.0,757.0,117.0,-290.0
260,132.0,-905.0,116.0,717.0,87.0,-372.0
261,168.0,-933.0,67.0,613.0,140.0,-435.0
262,247.0,-952.0,86.0,151.0,130.0,-143.0
263,157.0,-999.0,73.0,120.0,200.0,-122.0
264,202.0,-993.0,61.0,126.0,151.0,-164.0
